timestamp,passenger_count,rolling_mean_48,rolling_std_48,diff_1,hour,dayofweek,is_weekend
2015-01-05 21:30,15830,12281.2,6235.29,-1371,21,0,0
2015-01-05 22:00,14238,12342.1,6239.93,-1592,22,0,0
2015-01-05 22:30,13120,12407,6231.3,-1118,22,0,0
2015-01-05 23:00,11660,12466.5,6209.74,-1460,23,0,0
2015-01-05 23:30,9741,12502.8,6188.17,-1919,23,0,0
2015-01-06 00:00,7969,12529.8,6164.9,-1772,0,1,0
2015-01-06 00:30,6005,12530.8,6163.91,-1964,0,1,0
2015-01-06 01:00,4592,12539.6,6151.99,-1413,1,1,0
2015-01-06 01:30,3487,12542.1,6148.14,-1105,1,1,0
2015-01-06 02:00,2856,12542.2,6148.04,-631,2,1,0
2015-01-06 02:30,2238,12542.4,6147.65,-618,2,1,0
2015-01-06 03:00,1689,12544.1,6144.63,-549,3,1,0
2015-01-06 03:30,1602,12542.1,6148.21,-87,3,1,0
2015-01-06 04:00,1774,12539.8,6152.25,172,4,1,0
2015-01-06 04:30,1721,12537.4,6156.57,-53,4,1,0
2015-01-06 05:00,2118,12529.9,6169.22,397,5,1,0
2015-01-06 05:30,4101,12531.2,6167.44,1983,5,1,0
2015-01-06 06:00,6266,12527.8,6170.96,2165,6,1,0
2015-01-06 06:30,11168,12541.8,6167.01,4902,6,1,0
2015-01-06 07:00,13976,12549.4,6168.58,2808,7,1,0
2015-01-06 07:30,18081,12587,6197.21,4105,7,1,0
2015-01-06 08:00,19819,12629.9,6240.75,1738,8,1,0
2015-01-06 08:30,20102,12673.1,6285.97,283,8,1,0
2015-01-06 09:00,18237,12705,6310.71,-1865,9,1,0
2015-01-06 09:30,16472,12742.7,6328.03,-1765,9,1,0
2015-01-06 10:00,14510,12772.7,6333.03,-1962,10,1,0
2015-01-06 10:30,14365,12791.6,6336.47,-145,10,1,0
2015-01-06 11:00,13611,12799.8,6337.28,-754,11,1,0
2015-01-06 11:30,14729,12816.9,6341.44,1118,11,1,0
2015-01-06 12:00,15072,12831.3,6345.86,343,12,1,0
2015-01-06 12:30,14628,12842,6348.51,-444,12,1,0
2015-01-06 13:00,14069,12843.9,6348.85,-559,13,1,0
2015-01-06 13:30,14987,12853.7,6351.87,918,13,1,0
2015-01-06 14:00,15176,12851.8,6351.14,189,14,1,0
2015-01-06 14:30,16884,12856.1,6353.88,1708,14,1,0
2015-01-06 15:00,17055,12848.5,6348.48,171,15,1,0
2015-01-06 15:30,16238,12842.6,6345.12,-817,15,1,0
2015-01-06 16:00,14566,12826.2,6339.52,-1672,16,1,0
2015-01-06 16:30,14604,12825.4,6339.28,38,16,1,0
2015-01-06 17:00,16314,12809.9,6329.6,1710,17,1,0
2015-01-06 17:30,18758,12799.2,6318.92,2444,17,1,0
2015-01-06 18:00,21579,12803.8,6325.28,2821,18,1,0
2015-01-06 18:30,22500,12816.1,6344.02,921,18,1,0
2015-01-06 19:00,21920,12814.6,6341.75,-580,19,1,0
2015-01-06 19:30,20788,12816.9,6344.68,-1132,19,1,0
2015-01-06 20:00,20461,12842.1,6373.19,-327,20,1,0
2015-01-06 20:30,19640,12885.8,6413.11,-821,20,1,0
2015-01-06 21:00,19580,12935.3,6456.22,-60,21,1,0
2015-01-06 21:30,19424,13010.2,6511.11,-156,21,1,0
2015-01-06 22:00,17170,13071.3,6536.58,-2254,22,1,0
2015-01-06 22:30,14955,13109.5,6542.23,-2215,22,1,0
2015-01-06 23:00,12934,13136.1,6538.81,-2021,23,1,0
2015-01-06 23:30,11087,13164.1,6526.82,-1847,23,1,0
2015-01-07 00:00,8357,13172.2,6520.48,-2730,0,2,0
2015-01-07 00:30,6788,13188.5,6503.13,-1569,0,2,0
2015-01-07 01:00,5378,13204.9,6481.98,-1410,1,2,0
2015-01-07 01:30,3889,13213.2,6469.4,-1489,1,2,0
2015-01-07 02:00,3068,13217.7,6462.25,-821,2,2,0
2015-01-07 02:30,2406,13221.2,6456.22,-662,2,2,0
2015-01-07 03:00,2025,13228.2,6443.62,-381,3,2,0
2015-01-07 03:30,1739,13231,6438.39,-286,3,2,0
2015-01-07 04:00,1897,13233.6,6433.75,158,4,2,0
2015-01-07 04:30,1820,13235.6,6430,-77,4,2,0
2015-01-07 05:00,2039,13234,6432.91,219,5,2,0
2015-01-07 05:30,3857,13228.9,6440.38,1818,5,2,0
2015-01-07 06:00,6280,13229.2,6440.05,2423,6,2,0
2015-01-07 06:30,11280,13231.5,6439.31,5000,6,2,0
2015-01-07 07:00,14586,13244.2,6441.41,3306,7,2,0
2015-01-07 07:30,18374,13250.4,6446.23,3788,7,2,0
2015-01-07 08:00,20307,13260.5,6457.19,1933,8,2,0
2015-01-07 08:30,21113,13281.6,6481.58,806,8,2,0
2015-01-07 09:00,19287,13303.5,6500.41,-1826,9,2,0
2015-01-07 09:30,17966,13334.6,6519.45,-1321,9,2,0
2015-01-07 10:00,15690,13359.2,6526.2,-2276,10,2,0
2015-01-07 10:30,16091,13395.1,6536.6,401,10,2,0
2015-01-07 11:00,14981,13423.7,6540.56,-1110,11,2,0
2015-01-07 11:30,16906,13469,6557.33,1925,11,2,0
2015-01-07 12:00,16648,13501.9,6569.46,-258,12,2,0
2015-01-07 12:30,16826,13547.6,6585.12,178,12,2,0
2015-01-07 13:00,16379,13595.8,6597.44,-447,13,2,0
2015-01-07 13:30,17457,13647.2,6618.12,1078,13,2,0
2015-01-07 14:00,17335,13692.2,6636.04,-122,14,2,0
2015-01-07 14:30,18690,13729.8,6659.6,1355,14,2,0
2015-01-07 15:00,19029,13771,6686.61,339,15,2,0
2015-01-07 15:30,17234,13791.7,6695.97,-1795,15,2,0
2015-01-07 16:00,16505,13832.1,6706.58,-729,16,2,0
2015-01-07 16:30,15509,13851,6710.07,-996,16,2,0
2015-01-07 17:00,17873,13883.4,6726,2364,17,2,0
2015-01-07 17:30,21871,13948.3,6788.72,3998,17,2,0
2015-01-07 18:00,24019,13999.1,6855.87,2148,18,2,0
2015-01-07 18:30,24965,14050.5,6929.74,946,18,2,0
2015-01-07 19:00,25708,14129.4,7041.93,743,19,2,0
2015-01-07 19:30,24871,14214.5,7147.93,-837,19,2,0
2015-01-07 20:00,23732,14282.6,7223.94,-1139,20,2,0
2015-01-07 20:30,22463,14341.4,7279.76,-1269,20,2,0
2015-01-07 21:00,23142,14415.6,7352.09,679,21,2,0
2015-01-07 21:30,22369,14477,7406.86,-773,21,2,0
2015-01-07 22:00,21904,14575.6,7474.69,-465,22,2,0
2015-01-07 22:30,18610,14651.8,7497.22,-3294,22,2,0
2015-01-07 23:00,15262,14700.2,7493.4,-3348,23,2,0
2015-01-07 23:30,12490,14729.5,7481.73,-2772,23,2,0
2015-01-08 00:00,9843,14760.4,7457.84,-2647,0,3,0
2015-01-08 00:30,7477,14774.8,7442.82,-2366,0,3,0
2015-01-08 01:00,5697,14781.4,7434.39,-1780,1,3,0
2015-01-08 01:30,4327,14790.6,7420.99,-1370,1,3,0
2015-01-08 02:00,3405,14797.6,7409.81,-922,2,3,0
2015-01-08 02:30,2739,14804.5,7398.11,-666,2,3,0
2015-01-08 03:00,2066,14805.4,7396.61,-673,3,3,0
2015-01-08 03:30,2013,14811.1,7386.41,-53,3,3,0
2015-01-08 04:00,1975,14812.7,7383.51,-38,4,3,0
2015-01-08 04:30,1760,14811.5,7385.76,-215,4,3,0
2015-01-08 05:00,2033,14811.3,7385.99,273,5,3,0
2015-01-08 05:30,4164,14817.7,7376.42,2131,5,3,0
2015-01-08 06:00,6627,14825,7368.04,2463,6,3,0
2015-01-08 06:30,12142,14842.9,7360.27,5515,6,3,0
2015-01-08 07:00,15873,14869.7,7361.65,3731,7,3,0
2015-01-08 07:30,20194,14907.6,7384.74,4321,7,3,0
2015-01-08 08:00,21891,14940.6,7412.87,1697,8,3,0
2015-01-08 08:30,22117,14961.6,7432.04,226,8,3,0
2015-01-08 09:00,20435,14985.5,7448.09,-1682,9,3,0
2015-01-08 09:30,19472,15016.9,7464.07,-963,9,3,0
2015-01-08 10:00,17256,15049.5,7470.49,-2216,10,3,0
2015-01-08 10:30,17401,15076.8,7476.77,145,10,3,0
2015-01-08 11:00,15595,15089.6,7477.13,-1806,11,3,0
2015-01-08 11:30,17559,15103.2,7481.09,1964,11,3,0
2015-01-08 12:00,17823,15127.6,7488.18,264,12,3,0
2015-01-08 12:30,16634,15123.6,7487.3,-1189,12,3,0
2015-01-08 13:00,16523,15126.6,7487.84,-111,13,3,0
2015-01-08 13:30,17209,15121.5,7486.29,686,13,3,0
2015-01-08 14:00,17438,15123.6,7486.95,229,14,3,0
2015-01-08 14:30,19801,15146.8,7499.91,2363,14,3,0
2015-01-08 15:00,20241,15172,7515.29,440,15,3,0
2015-01-08 15:30,18535,15199.1,7525.22,-1706,15,3,0
2015-01-08 16:00,16573,15200.5,7525.48,-1962,16,3,0
2015-01-08 16:30,15095,15191.9,7525.36,-1478,16,3,0
2015-01-08 17:00,17871,15191.9,7525.34,2776,17,3,0
2015-01-08 17:30,21606,15186.4,7520.43,3735,17,3,0
2015-01-08 18:00,24071,15187.4,7521.73,2465,18,3,0
2015-01-08 18:30,25176,15191.8,7527.63,1105,18,3,0
2015-01-08 19:00,25592,15189.4,7524.2,416,19,3,0
2015-01-08 19:30,25125,15194.7,7531.24,-467,19,3,0
2015-01-08 20:00,24584,15212.5,7552.76,-541,20,3,0
2015-01-08 20:30,23692,15238.1,7579.9,-892,20,3,0
2015-01-08 21:00,23593,15247.5,7590.18,-99,21,3,0
2015-01-08 21:30,23676,15274.7,7618.56,83,21,3,0
2015-01-08 22:00,23367,15305.2,7648.51,-309,22,3,0
2015-01-08 22:30,21952,15374.8,7694.31,-1415,22,3,0
2015-01-08 23:00,19331,15459.6,7715.43,-2621,23,3,0
2015-01-08 23:30,15847,15529.5,7703.14,-3484,23,3,0
2015-01-09 00:00,13156,15598.5,7665.86,-2691,0,4,0
2015-01-09 00:30,10295,15657.2,7612.95,-2861,0,4,0
2015-01-09 01:00,8080,15706.9,7554.15,-2215,1,4,0
2015-01-09 01:30,6041,15742.6,7503.1,-2039,1,4,0
2015-01-09 02:00,5180,15779.6,7445.15,-861,2,4,0
2015-01-09 02:30,3992,15805.7,7400.51,-1188,2,4,0
2015-01-09 03:00,3359,15832.6,7351.63,-633,3,4,0
2015-01-09 03:30,2808,15849.2,7320.66,-551,3,4,0
2015-01-09 04:00,2703,15864.3,7292.01,-105,4,4,0
2015-01-09 04:30,2176,15873,7275.11,-527,4,4,0
2015-01-09 05:00,2434,15881.4,7259.1,258,5,4,0
2015-01-09 05:30,4092,15879.9,7261.58,1658,5,4,0
2015-01-09 06:00,6053,15867.9,7277.59,1961,6,4,0
2015-01-09 06:30,11326,15850.9,7287.43,5273,6,4,0
2015-01-09 07:00,13826,15808.2,7293.28,2500,7,4,0
2015-01-09 07:30,15011,15700.3,7265.28,1185,7,4,0
2015-01-09 08:00,15124,15559.3,7208.03,113,8,4,0
2015-01-09 08:30,15755,15426.8,7143.08,631,8,4,0
2015-01-09 09:00,16110,15336.6,7105.74,355,9,4,0
2015-01-09 09:30,16271,15270,7081.08,161,9,4,0
2015-01-09 10:00,15323,15229.7,7075.04,-948,10,4,0
2015-01-09 10:30,15421,15188.4,7067.88,98,10,4,0
2015-01-09 11:00,14604,15167.8,7068.11,-817,11,4,0
2015-01-09 11:30,15840,15132,7060.09,1236,11,4,0
2015-01-09 12:00,15962,15093.2,7050.1,122,12,4,0
2015-01-09 12:30,15948,15078.9,7047.61,-14,12,4,0
2015-01-09 13:00,16283,15073.9,7046.65,335,13,4,0
2015-01-09 13:30,16502,15059.2,7042.83,219,13,4,0
2015-01-09 14:00,17377,15057.9,7042.39,875,14,4,0
2015-01-09 14:30,18858,15038.3,7030.18,1481,14,4,0
2015-01-09 15:00,18338,14998.6,7005.54,-520,15,4,0
2015-01-09 15:30,17567,14978.5,6996.53,-771,15,4,0
2015-01-09 16:00,15857,14963.5,6993.82,-1710,16,4,0
2015-01-09 16:30,15069,14963,6993.82,-788,16,4,0
2015-01-09 17:00,18144,14968.7,6996.34,3075,17,4,0
2015-01-09 17:30,21770,14972.1,6999.69,3626,17,4,0
2015-01-09 18:00,24651,14984.2,7016.21,2881,18,4,0
2015-01-09 18:30,26480,15011.4,7058.91,1829,18,4,0
2015-01-09 19:00,27443,15049.9,7122.71,963,19,4,0
2015-01-09 19:30,27676,15103.1,7208.48,233,19,4,0
2015-01-09 20:00,25589,15124,7238.01,-2087,20,4,0
2015-01-09 20:30,23761,15125.4,7239.75,-1828,20,4,0
2015-01-09 21:00,23882,15131.5,7247.06,121,21,4,0
2015-01-09 21:30,23922,15136.6,7253.31,40,21,4,0
2015-01-09 22:00,24901,15168.5,7293.62,979,22,4,0
2015-01-09 22:30,25440,15241.2,7379.51,539,22,4,0
2015-01-09 23:00,25306,15365.7,7499.38,-134,23,4,0
2015-01-09 23:30,25133,15559.1,7630.69,-173,23,4,0
2015-01-10 00:00,24251,15790.3,7723.82,-882,0,5,1
2015-01-10 00:30,22330,16041,7736.96,-1921,0,5,1
2015-01-10 01:00,19918,16287.6,7666.15,-2412,1,5,1
2015-01-10 01:30,17922,16535.2,7518.66,-1996,1,5,1
2015-01-10 02:00,16425,16769.4,7330.14,-1497,2,5,1
2015-01-10 02:30,13977,16977.5,7097.82,-2448,2,5,1
2015-01-10 03:00,11797,17153.2,6853.65,-2180,3,5,1
2015-01-10 03:30,10171,17306.6,6603.58,-1626,3,5,1
2015-01-10 04:00,8666,17430.9,6375.14,-1505,4,5,1
2015-01-10 04:30,4721,17483.9,6255.02,-3945,4,5,1
2015-01-10 05:00,3390,17503.8,6207.43,-1331,5,5,1
2015-01-10 05:30,2905,17479.1,6264.1,-485,5,5,1
2015-01-10 06:00,3265,17421,6384.08,360,6,5,1
2015-01-10 06:30,4249,17273.6,6605.71,984,6,5,1
2015-01-10 07:00,5058,17090.9,6820.8,809,7,5,1
2015-01-10 07:30,6976,16923.5,6969.9,1918,7,5,1
2015-01-10 08:00,7425,16763.1,7099.57,449,8,5,1
2015-01-10 08:30,11024,16664.5,7146.55,3599,8,5,1
2015-01-10 09:00,13013,16600,7165.62,1989,9,5,1
2015-01-10 09:30,16327,16601.2,7165.57,3314,9,5,1
2015-01-10 10:00,16385,16623.3,7163.17,58,10,5,1
2015-01-10 10:30,18820,16694.1,7167.83,2435,10,5,1
2015-01-10 11:00,19868,16803.8,7175.44,1048,11,5,1
2015-01-10 11:30,22503,16942.6,7220.71,2635,11,5,1
2015-01-10 12:00,22724,17083.5,7266.98,221,12,5,1
2015-01-10 12:30,23856,17248.2,7330.06,1132,12,5,1
2015-01-10 13:00,23073,17389.7,7376.41,-783,13,5,1
2015-01-10 13:30,22492,17514.5,7411.65,-581,13,5,1
2015-01-10 14:00,21336,17597,7432.09,-1156,14,5,1
2015-01-10 14:30,22371,17670.1,7462.01,1035,14,5,1
2015-01-10 15:00,23119,17769.8,7502.91,748,15,5,1
2015-01-10 15:30,23941,17902.5,7555.47,822,15,5,1
2015-01-10 16:00,22728,18045.7,7580.94,-1213,16,5,1
2015-01-10 16:30,20126,18151,7573.82,-2602,16,5,1
2015-01-10 17:00,21139,18213.4,7586.09,1013,17,5,1
2015-01-10 17:30,24417,18268.6,7622.03,3278,17,5,1
2015-01-10 18:00,26639,18310,7662.74,2222,18,5,1
2015-01-10 18:30,26907,18318.9,7672.67,268,18,5,1
2015-01-10 19:00,28043,18331.4,7688.32,1136,19,5,1
2015-01-10 19:30,26853,18314.2,7667.93,-1190,19,5,1
2015-01-10 20:00,27983,18364.1,7723.84,1130,20,5,1
2015-01-10 20:30,24555,18380.7,7736.48,-3428,20,5,1
2015-01-10 21:00,23596,18374.7,7732.26,-959,21,5,1
2015-01-10 21:30,24947,18396.1,7749.31,1351,21,5,1
2015-01-10 22:00,26085,18420.7,7772.3,1138,22,5,1
2015-01-10 22:30,27646,18466.7,7821.06,1561,22,5,1
2015-01-10 23:00,28301,18529.1,7888.44,655,23,5,1
2015-01-10 23:30,28401,18597.2,7960.43,100,23,5,1
2015-01-11 00:00,26653,18647.2,8004.15,-1748,0,6,1
2015-01-11 00:30,24790,18698.5,8036.05,-1863,0,6,1
2015-01-11 01:00,23141,18765.6,8059.88,-1649,1,6,1
2015-01-11 01:30,20654,18822.5,8063.45,-2487,1,6,1
2015-01-11 02:00,19179,18879.9,8055.82,-1475,2,6,1
2015-01-11 02:30,16879,18940.4,8029.08,-2300,2,6,1
2015-01-11 03:00,14597,18998.7,7986.14,-2282,3,6,1
2015-01-11 03:30,12394,19045,7940.17,-2203,3,6,1
2015-01-11 04:00,9787,19068.4,7910.59,-2607,4,6,1
2015-01-11 04:30,5859,19092.1,7868.26,-3928,4,6,1
2015-01-11 05:00,3682,19098.1,7855.97,-2177,5,6,1
2015-01-11 05:30,3108,19102.4,7847.12,-574,5,6,1
2015-01-11 06:00,2883,19094.4,7863.69,-225,6,6,1
2015-01-11 06:30,3710,19083.2,7885.7,827,6,6,1
2015-01-11 07:00,3790,19056.8,7935.65,80,7,6,1
2015-01-11 07:30,5294,19021.7,7993.63,1504,7,6,1
2015-01-11 08:00,6133,18994.8,8035.58,839,8,6,1
2015-01-11 08:30,8808,18948.6,8088.54,2675,8,6,1
2015-01-11 09:00,9884,18883.5,8149.77,1076,9,6,1
2015-01-11 09:30,13052,18815.2,8185.26,3168,9,6,1
2015-01-11 10:00,13881,18763.1,8209.02,829,10,6,1
2015-01-11 10:30,17481,18735.2,8211.1,3600,10,6,1
2015-01-11 11:00,17730,18690.6,8210.62,249,11,6,1
2015-01-11 11:30,20015,18638.8,8193.88,2285,11,6,1
2015-01-11 12:00,19794,18577.8,8173.68,-221,12,6,1
2015-01-11 12:30,21709,18533,8150.03,1915,12,6,1
2015-01-11 13:00,21296,18496,8132.98,-413,13,6,1
2015-01-11 13:30,20381,18452,8116.61,-915,13,6,1
2015-01-11 14:00,19508,18413.9,8107.07,-873,14,6,1
2015-01-11 14:30,19210,18348.1,8087.06,-298,14,6,1
2015-01-11 15:00,18255,18246.8,8056.42,-955,15,6,1
2015-01-11 15:30,19171,18147.4,8013.99,916,15,6,1
2015-01-11 16:00,18758,18064.7,7986.15,-413,16,6,1
2015-01-11 16:30,19444,18050.5,7983.01,686,16,6,1
2015-01-11 17:00,19816,18022.9,7974.4,372,17,6,1
2015-01-11 17:30,19830,17927.3,7923.47,14,17,6,1
2015-01-11 18:00,19842,17785.7,7824.58,12,18,6,1
2015-01-11 18:30,19586,17633.2,7713.57,-256,18,6,1
2015-01-11 19:00,18579,17436,7561.27,-1007,19,6,1
2015-01-11 19:30,17586,17243,7432.93,-993,19,6,1
2015-01-11 20:00,15320,16979.2,7266.49,-2266,20,6,1
2015-01-11 20:30,13987,16759,7191.78,-1333,20,6,1
2015-01-11 21:00,13611,16551,7133.99,-376,21,6,1
2015-01-11 21:30,13943,16321.7,7034.56,332,21,6,1
2015-01-11 22:00,12956,16048.2,6900.83,-987,22,6,1
2015-01-11 22:30,11585,15713.6,6713.35,-1371,22,6,1
2015-01-11 23:00,12116,15376.4,6469.72,531,23,6,1
2015-01-11 23:30,9058,14973.4,6239.51,-3058,23,6,1
2015-01-12 00:00,7147,14567.1,6096.2,-1911,0,0,0
2015-01-12 00:30,5365,14162.4,6047.68,-1782,0,0,0
2015-01-12 01:00,3756,13758.5,6082.5,-1609,1,0,0
2015-01-12 01:30,3077,13392.3,6186.74,-679,1,0,0
2015-01-12 02:00,2603,13047,6318.09,-474,2,0,0
2015-01-12 02:30,2264,12742.5,6479.59,-339,2,0,0
2015-01-12 03:00,1973,12479.5,6656.5,-291,3,0,0
2015-01-12 03:30,1679,12256.3,6836.66,-294,3,0,0
2015-01-12 04:00,1964,12093.3,6988.34,285,4,0,0
2015-01-12 04:30,1891,12010.6,7086.44,-73,4,0,0
2015-01-12 05:00,2303,11981.9,7123.62,412,5,0,0
2015-01-12 05:30,4462,12010.1,7090.33,2159,5,0,0
2015-01-12 06:00,6496,12085.4,7010.1,2034,6,0,0
2015-01-12 06:30,11269,12242.9,6902.02,4773,6,0,0
2015-01-12 07:00,14140,12458.5,6793.14,2871,7,0,0
2015-01-12 07:30,18040,12724,6756.14,3900,7,0,0
2015-01-12 08:00,19618,13005,6756.61,1578,8,0,0
2015-01-12 08:30,19631,13230.5,6794.05,13,8,0,0
2015-01-12 09:00,18598,13412,6819.11,-1033,9,0,0
2015-01-12 09:30,17797,13510.9,6848.11,-801,9,0,0
2015-01-12 10:00,16160,13558.3,6858.62,-1637,10,0,0
2015-01-12 10:30,15872,13524.8,6842.96,-288,10,0,0
2015-01-12 11:00,15103,13470.1,6819.07,-769,11,0,0
2015-01-12 11:30,16858,13404.3,6769.65,1755,11,0,0
2015-01-12 12:00,17532,13357.2,6731.99,674,12,0,0
2015-01-12 12:30,16478,13248.2,6635.56,-1054,12,0,0
2015-01-12 13:00,16071,13139.4,6542.94,-407,13,0,0
2015-01-12 13:30,17036,13069.7,6481.7,965,13,0,0
2015-01-12 14:00,17167,13020.9,6440.9,131,14,0,0
2015-01-12 14:30,18607,13008.3,6429.15,1440,14,0,0
2015-01-12 15:00,19387,13031.9,6450.85,780,15,0,0
2015-01-12 15:30,16274,12971.6,6405.58,-3113,15,0,0
2015-01-12 16:00,15210,12897.6,6357.68,-1064,16,0,0
2015-01-12 16:30,14695,12798.7,6290.23,-515,16,0,0
2015-01-12 17:00,16686,12733.5,6231.89,1991,17,0,0
2015-01-12 17:30,19234,12721.1,6218.03,2548,17,0,0
2015-01-12 18:00,21350,12752.5,6258.45,2116,18,0,0
2015-01-12 18:30,22150,12805.9,6328.57,800,18,0,0
2015-01-12 19:00,21582,12868.5,6401.28,-568,19,0,0
2015-01-12 19:30,20321,12925.5,6456.1,-1261,19,0,0
2015-01-12 20:00,20071,13024.4,6529.59,-250,20,0,0
2015-01-12 20:30,18532,13119.1,6576.63,-1539,20,0,0
2015-01-12 21:00,18801,13227.2,6627.36,269,21,0,0
2015-01-12 21:30,17972,13311.2,6662.04,-829,21,0,0
2015-01-12 22:00,17298,13401.6,6686.55,-674,22,0,0
2015-01-12 22:30,14655,13465.6,6683.49,-2643,22,0,0
2015-01-12 23:00,12376,13471,6682.47,-2279,23,0,0
2015-01-12 23:30,10191,13494.6,6668.54,-2185,23,0,0
2015-01-13 00:00,11139,13577.8,6612.35,948,0,1,0
2015-01-13 00:30,7323,13618.6,6566.49,-3816,0,1,0
2015-01-13 01:00,5142,13647.5,6525.11,-2181,1,1,0
2015-01-13 01:30,3987,13666.4,6495,-1155,1,1,0
2015-01-13 02:00,3197,13678.8,6474,-790,2,1,0
2015-01-13 02:30,2336,13680.3,6471.31,-861,2,1,0
2015-01-13 03:00,1800,13676.7,6478.01,-536,3,1,0
2015-01-13 03:30,1742,13678,6475.54,-58,3,1,0
2015-01-13 04:00,1901,13676.7,6477.97,159,4,1,0
2015-01-13 04:30,1681,13672.3,6486.16,-220,4,1,0
2015-01-13 05:00,2036,13666.8,6496.23,355,5,1,0
2015-01-13 05:30,4284,13663,6501.64,2248,5,1,0
2015-01-13 06:00,6390,13660.8,6504.15,2106,6,1,0
2015-01-13 06:30,11432,13664.2,6502.91,5042,6,1,0
2015-01-13 07:00,14929,13680.7,6505.14,3497,7,1,0
2015-01-13 07:30,19814,13717.6,6535.4,4885,7,1,0
2015-01-13 08:00,21295,13752.6,6571.99,1481,8,1,0
2015-01-13 08:30,21258,13786.5,6607.06,-37,8,1,0
2015-01-13 09:00,20209,13820,6636.05,-1049,9,1,0
2015-01-13 09:30,19420,13853.8,6660.83,-789,9,1,0
2015-01-13 10:00,18088,13894,6680.82,-1332,10,1,0
2015-01-13 10:30,17942,13937.1,6700.51,-146,10,1,0
2015-01-13 11:00,17251,13981.9,6715.62,-691,11,1,0
2015-01-13 11:30,18843,14023.2,6739.78,1592,11,1,0
2015-01-13 12:00,18906,14051.9,6757.89,63,12,1,0
2015-01-13 12:30,18117,14086,6774.53,-789,12,1,0
2015-01-13 13:00,17533,14116.5,6786.92,-584,13,1,0
2015-01-13 13:30,18593,14148.9,6804.87,1060,13,1,0
2015-01-13 14:00,18967,14186.4,6826.78,374,14,1,0
2015-01-13 14:30,20374,14223.2,6855.82,1407,14,1,0
2015-01-13 15:00,20245,14241.1,6870.68,-129,15,1,0
2015-01-13 15:30,18663,14290.9,6894.33,-1582,15,1,0
2015-01-13 16:00,16688,14321.6,6901.82,-1975,16,1,0
2015-01-13 16:30,14860,14325.1,6902.05,-1828,16,1,0
2015-01-13 17:00,16990,14331.4,6904.4,2130,17,1,0
2015-01-13 17:30,20233,14352.2,6920.98,3243,17,1,0
2015-01-13 18:00,23012,14386.9,6960.77,2779,18,1,0
2015-01-13 18:30,24353,14432.8,7020.06,1341,18,1,0
2015-01-13 19:00,24698,14497.7,7101.51,345,19,1,0
2015-01-13 19:30,24188,14578.2,7190.36,-510,19,1,0
2015-01-13 20:00,24033,14660.8,7276.97,-155,20,1,0
2015-01-13 20:30,23737,14769.2,7374.02,-296,20,1,0
2015-01-13 21:00,23774,14872.8,7466.23,37,21,1,0
2015-01-13 21:30,23522,14988.4,7557.66,-252,21,1,0
2015-01-13 22:00,21828,15082.8,7615.18,-1694,22,1,0
2015-01-13 22:30,18996,15173.2,7635.74,-2832,22,1,0
2015-01-13 23:00,15659,15241.6,7624.85,-3337,23,1,0
2015-01-13 23:30,12989,15299.9,7596.06,-2670,23,1,0
2015-01-14 00:00,10584,15288.4,7602.94,-2405,0,2,0
2015-01-14 00:30,7941,15301.2,7589.68,-2643,0,2,0
2015-01-14 01:00,6221,15323.7,7560.49,-1720,1,2,0
2015-01-14 01:30,4792,15340.5,7535.66,-1429,1,2,0
2015-01-14 02:00,3814,15353.4,7515,-978,2,2,0
2015-01-14 02:30,3053,15368.3,7489.25,-761,2,2,0
2015-01-14 03:00,2725,15387.6,7454.7,-328,3,2,0
2015-01-14 03:30,2356,15400.4,7431.28,-369,3,2,0
2015-01-14 04:00,2327,15409.2,7415.05,-29,4,2,0
2015-01-14 04:30,2058,15417.1,7400.39,-269,4,2,0
2015-01-14 05:00,2267,15421.9,7391.57,209,5,2,0
2015-01-14 05:30,4547,15427.4,7383.23,2280,5,2,0
2015-01-14 06:00,6582,15431.4,7378.28,2035,6,2,0
2015-01-14 06:30,12004,15443.3,7372.14,5422,6,2,0
2015-01-14 07:00,15442,15454,7371.75,3438,7,2,0
2015-01-14 07:30,20021,15458.3,7374.42,4579,7,2,0
2015-01-14 08:00,20953,15451.2,7368.82,932,8,2,0
2015-01-14 08:30,21276,15451.5,7369.12,323,8,2,0
2015-01-14 09:00,20444,15456.4,7372.43,-832,9,2,0
2015-01-14 09:30,19071,15449.2,7368.61,-1373,9,2,0
2015-01-14 10:00,17173,15430.1,7362.82,-1898,10,2,0
2015-01-14 10:30,17446,15419.8,7359.56,273,10,2,0
2015-01-14 11:00,16319,15400.4,7355.86,-1127,11,2,0
2015-01-14 11:30,18120,15385.3,7349.4,1801,11,2,0
2015-01-14 12:00,18258,15371.8,7343.39,138,12,2,0
2015-01-14 12:30,17222,15353.1,7337.4,-1036,12,2,0
2015-01-14 13:00,16563,15332.9,7332.6,-659,13,2,0
2015-01-14 13:30,17953,15319.6,7327.13,1390,13,2,0
2015-01-14 14:00,18119,15301.9,7319.17,166,14,2,0
2015-01-14 14:30,18740,15267.9,7298.84,621,14,2,0
2015-01-14 15:00,18803,15237.9,7280.87,63,15,2,0
2015-01-14 15:30,17318,15209.8,7269.99,-1485,15,2,0
2015-01-14 16:00,15354,15182,7266.76,-1964,16,2,0
2015-01-14 16:30,14243,15169.2,7267.89,-1111,16,2,0
2015-01-14 17:00,16310,15155,7264.93,2067,17,2,0
